Price_Date,States,Commodity,Price
30-Oct-17,Delhi,Mango,4617.00
28-Oct-17,Delhi,Mango,4617.00
27-Oct-17,Delhi,Mango,4617.00
26-Oct-17,Delhi,Mango,4617.00
25-Oct-17,Delhi,Mango,4617.00
24-Oct-17,Delhi,Mango,4617.00
23-Oct-17,Delhi,Mango,4617.00
22-Oct-17,Delhi,Mango,4617.00
21-Oct-17,Delhi,Mango,4617.00
18-Oct-17,Delhi,Mango,4617.00
17-Oct-17,Delhi,Mango,4617.00
16-Oct-17,Delhi,Mango,4617.00
14-Oct-17,Delhi,Mango,4617.00
13-Oct-17,Delhi,Mango,4617.00
12-Oct-17,Delhi,Mango,4617.00
11-Oct-17,Delhi,Mango,4800.00
10-Oct-17,Delhi,Mango,4800.00
09-Oct-17,Delhi,Mango,4833.00
07-Oct-17,Delhi,Mango,4833.00
06-Oct-17,Delhi,Mango,4833.00
05-Oct-17,Delhi,Mango,5000.00
04-Oct-17,Delhi,Mango,5000.00
03-Oct-17,Delhi,Mango,5000.00
30-Sep-17,Delhi,Mango,5000.00
29-Sep-17,Delhi,Mango,5000.00
28-Sep-17,Delhi,Mango,5000.00
27-Sep-17,Delhi,Mango,5000.00
26-Sep-17,Delhi,Mango,5033.00
25-Sep-17,Delhi,Mango,4983.00
23-Sep-17,Delhi,Mango,4983.00
22-Sep-17,Delhi,Mango,4983.00
21-Sep-17,Delhi,Mango,4983.00
20-Sep-17,Delhi,Mango,4983.00
19-Sep-17,Delhi,Mango,4950.00
18-Sep-17,Delhi,Mango,4950.00
16-Sep-17,Delhi,Mango,4950.00
15-Sep-17,Delhi,Mango,4983.00
14-Sep-17,Delhi,Mango,4983.00
13-Sep-17,Delhi,Mango,4983.00
12-Sep-17,Delhi,Mango,4983.00
12-Sep-17,Delhi,Mango,3375.00
11-Sep-17,Delhi,Mango,4717.00
11-Sep-17,Delhi,Mango,3375.00
09-Sep-17,Delhi,Mango,4717.00
09-Sep-17,Delhi,Mango,3375.00
08-Sep-17,Delhi,Mango,4717.00
08-Sep-17,Delhi,Mango,3375.00
07-Sep-17,Delhi,Mango,4717.00
07-Sep-17,Delhi,Mango,3375.00
06-Sep-17,Delhi,Mango,4717.00
06-Sep-17,Delhi,Mango,3375.00
05-Sep-17,Delhi,Mango,4717.00
05-Sep-17,Delhi,Mango,3375.00
04-Sep-17,Delhi,Mango,4717.00
04-Sep-17,Delhi,Mango,3375.00
02-Sep-17,Delhi,Mango,4717.00
02-Sep-17,Delhi,Mango,3375.00
01-Sep-17,Delhi,Mango,4717.00
01-Sep-17,Delhi,Mango,3375.00
31-Aug-17,Delhi,Mango,4717.00
31-Aug-17,Delhi,Mango,3375.00
30-Aug-17,Delhi,Mango,4917.00
30-Aug-17,Delhi,Mango,3375.00
29-Aug-17,Delhi,Mango,5017.00
29-Aug-17,Delhi,Mango,3375.00
28-Aug-17,Delhi,Mango,5017.00
28-Aug-17,Delhi,Mango,3375.00
26-Aug-17,Delhi,Mango,5117.00
26-Aug-17,Delhi,Mango,3375.00
25-Aug-17,Delhi,Mango,5117.00
25-Aug-17,Delhi,Mango,3375.00
24-Aug-17,Delhi,Mango,5117.00
24-Aug-17,Delhi,Mango,3503.00
24-Aug-17,Delhi,Mango,3375.00
23-Aug-17,Delhi,Mango,5117.00
23-Aug-17,Delhi,Mango,3503.00
23-Aug-17,Delhi,Mango,3375.00
22-Aug-17,Delhi,Mango,5117.00
22-Aug-17,Delhi,Mango,3503.00
22-Aug-17,Delhi,Mango,3375.00
21-Aug-17,Delhi,Mango,5117.00
21-Aug-17,Delhi,Mango,3503.00
21-Aug-17,Delhi,Mango,3375.00
19-Aug-17,Delhi,Mango,5117.00
19-Aug-17,Delhi,Mango,3503.00
19-Aug-17,Delhi,Mango,3375.00
18-Aug-17,Delhi,Mango,5117.00
18-Aug-17,Delhi,Mango,2911.00
18-Aug-17,Delhi,Mango,2938.00
17-Aug-17,Delhi,Mango,5117.00
17-Aug-17,Delhi,Mango,2855.00
17-Aug-17,Delhi,Mango,2938.00
16-Aug-17,Delhi,Mango,5117.00
16-Aug-17,Delhi,Mango,2855.00
16-Aug-17,Delhi,Mango,2938.00
14-Aug-17,Delhi,Mango,2855.00
14-Aug-17,Delhi,Mango,2938.00
12-Aug-17,Delhi,Mango,2855.00
12-Aug-17,Delhi,Mango,2375.00
11-Aug-17,Delhi,Mango,3231.00
11-Aug-17,Delhi,Mango,2375.00
10-Aug-17,Delhi,Mango,3088.00
10-Aug-17,Delhi,Mango,2375.00
09-Aug-17,Delhi,Mango,2861.00
09-Aug-17,Delhi,Mango,3047.00
09-Aug-17,Delhi,Mango,2375.00
08-Aug-17,Delhi,Mango,3047.00
08-Aug-17,Delhi,Mango,2375.00
07-Aug-17,Delhi,Mango,2861.00
07-Aug-17,Delhi,Mango,2433.00
07-Aug-17,Delhi,Mango,2375.00
05-Aug-17,Delhi,Mango,2861.00
05-Aug-17,Delhi,Mango,3047.00
05-Aug-17,Delhi,Mango,2375.00
04-Aug-17,Delhi,Mango,2433.00
04-Aug-17,Delhi,Mango,2375.00
03-Aug-17,Delhi,Mango,2861.00
03-Aug-17,Delhi,Mango,2433.00
03-Aug-17,Delhi,Mango,2375.00
01-Aug-17,Delhi,Mango,2861.00
01-Aug-17,Delhi,Mango,2433.00
01-Aug-17,Delhi,Mango,2375.00
29-Jul-17,Delhi,Mango,2861.00
29-Jul-17,Delhi,Mango,2433.00
29-Jul-17,Delhi,Mango,2375.00
28-Jul-17,Delhi,Mango,2433.00
27-Jul-17,Delhi,Mango,4050.00
27-Jul-17,Delhi,Mango,2192.00
27-Jul-17,Delhi,Mango,3329.00
27-Jul-17,Delhi,Mango,2133.00
27-Jul-17,Delhi,Mango,2292.00
26-Jul-17,Delhi,Mango,4050.00
26-Jul-17,Delhi,Mango,2192.00
26-Jul-17,Delhi,Mango,3329.00
26-Jul-17,Delhi,Mango,2133.00
26-Jul-17,Delhi,Mango,2292.00
25-Jul-17,Delhi,Mango,4050.00
25-Jul-17,Delhi,Mango,2192.00
25-Jul-17,Delhi,Mango,2532.00
25-Jul-17,Delhi,Mango,2133.00
25-Jul-17,Delhi,Mango,2292.00
24-Jul-17,Delhi,Mango,4050.00
24-Jul-17,Delhi,Mango,2135.00
24-Jul-17,Delhi,Mango,2146.00
24-Jul-17,Delhi,Mango,2150.00
24-Jul-17,Delhi,Mango,2070.00
22-Jul-17,Delhi,Mango,2177.00
22-Jul-17,Delhi,Mango,2146.00
22-Jul-17,Delhi,Mango,2150.00
22-Jul-17,Delhi,Mango,2070.00
21-Jul-17,Delhi,Mango,3661.00
21-Jul-17,Delhi,Mango,2177.00
21-Jul-17,Delhi,Mango,2161.00
21-Jul-17,Delhi,Mango,2150.00
21-Jul-17,Delhi,Mango,2070.00
20-Jul-17,Delhi,Mango,3661.00
20-Jul-17,Delhi,Mango,2152.00
20-Jul-17,Delhi,Mango,2111.00
20-Jul-17,Delhi,Mango,2150.00
20-Jul-17,Delhi,Mango,2030.00
19-Jul-17,Delhi,Mango,3661.00
19-Jul-17,Delhi,Mango,2160.00
19-Jul-17,Delhi,Mango,2111.00
19-Jul-17,Delhi,Mango,2030.00
18-Jul-17,Delhi,Mango,3661.00
18-Jul-17,Delhi,Mango,2160.00
18-Jul-17,Delhi,Mango,2181.00
18-Jul-17,Delhi,Mango,2150.00
18-Jul-17,Delhi,Mango,2030.00
17-Jul-17,Delhi,Mango,3661.00
17-Jul-17,Delhi,Mango,2160.00
17-Jul-17,Delhi,Mango,2181.00
17-Jul-17,Delhi,Mango,2150.00
17-Jul-17,Delhi,Mango,2030.00
15-Jul-17,Delhi,Mango,3661.00
15-Jul-17,Delhi,Mango,2150.00
15-Jul-17,Delhi,Mango,2221.00
15-Jul-17,Delhi,Mango,2150.00
15-Jul-17,Delhi,Mango,2030.00
14-Jul-17,Delhi,Mango,3661.00
14-Jul-17,Delhi,Mango,2160.00
14-Jul-17,Delhi,Mango,2211.00
14-Jul-17,Delhi,Mango,2150.00
14-Jul-17,Delhi,Mango,1830.00
13-Jul-17,Delhi,Mango,3661.00
13-Jul-17,Delhi,Mango,2160.00
13-Jul-17,Delhi,Mango,2201.00
13-Jul-17,Delhi,Mango,2150.00
13-Jul-17,Delhi,Mango,1830.00
12-Jul-17,Delhi,Mango,3661.00
12-Jul-17,Delhi,Mango,2094.00
12-Jul-17,Delhi,Mango,2221.00
12-Jul-17,Delhi,Mango,2171.00
12-Jul-17,Delhi,Mango,1830.00
11-Jul-17,Delhi,Mango,3661.00
11-Jul-17,Delhi,Mango,2094.00
11-Jul-17,Delhi,Mango,3125.00
11-Jul-17,Delhi,Mango,2171.00
11-Jul-17,Delhi,Mango,1830.00
10-Jul-17,Delhi,Mango,3661.00
10-Jul-17,Delhi,Mango,1855.00
10-Jul-17,Delhi,Mango,2538.00
10-Jul-17,Delhi,Mango,2367.00
10-Jul-17,Delhi,Mango,1881.00
08-Jul-17,Delhi,Mango,3839.00
08-Jul-17,Delhi,Mango,1847.00
08-Jul-17,Delhi,Mango,2274.00
08-Jul-17,Delhi,Mango,2243.00
08-Jul-17,Delhi,Mango,1881.00
07-Jul-17,Delhi,Mango,3839.00
07-Jul-17,Delhi,Mango,1863.00
07-Jul-17,Delhi,Mango,2274.00
07-Jul-17,Delhi,Mango,2367.00
07-Jul-17,Delhi,Mango,1881.00
06-Jul-17,Delhi,Mango,3839.00
06-Jul-17,Delhi,Mango,2033.00
06-Jul-17,Delhi,Mango,2000.00
06-Jul-17,Delhi,Mango,3839.00
06-Jul-17,Delhi,Mango,2200.00
05-Jul-17,Delhi,Mango,3839.00
05-Jul-17,Delhi,Mango,2033.00
05-Jul-17,Delhi,Mango,2000.00
05-Jul-17,Delhi,Mango,2370.00
05-Jul-17,Delhi,Mango,2200.00
04-Jul-17,Delhi,Mango,3838.00
04-Jul-17,Delhi,Mango,2000.00
04-Jul-17,Delhi,Mango,1850.00
04-Jul-17,Delhi,Mango,2367.00
04-Jul-17,Delhi,Mango,2200.00
03-Jul-17,Delhi,Mango,3839.00
03-Jul-17,Delhi,Mango,1883.00
03-Jul-17,Delhi,Mango,2100.00
03-Jul-17,Delhi,Mango,1700.00
03-Jul-17,Delhi,Mango,2327.00
03-Jul-17,Delhi,Mango,2200.00
01-Jul-17,Delhi,Mango,3839.00
01-Jul-17,Delhi,Mango,1883.00
01-Jul-17,Delhi,Mango,1670.00
01-Jul-17,Delhi,Mango,1667.00
01-Jul-17,Delhi,Mango,2127.00
01-Jul-17,Delhi,Mango,2200.00
30-Jun-17,Delhi,Mango,3839.00
30-Jun-17,Delhi,Mango,1883.00
30-Jun-17,Delhi,Mango,1670.00
30-Jun-17,Delhi,Mango,1667.00
30-Jun-17,Delhi,Mango,2200.00
29-Jun-17,Delhi,Mango,3839.00
29-Jun-17,Delhi,Mango,1883.00
29-Jun-17,Delhi,Mango,1670.00
29-Jun-17,Delhi,Mango,1667.00
29-Jun-17,Delhi,Mango,2200.00
28-Jun-17,Delhi,Mango,3661.00
28-Jun-17,Delhi,Mango,1883.00
28-Jun-17,Delhi,Mango,1670.00
28-Jun-17,Delhi,Mango,1667.00
27-Jun-17,Delhi,Mango,1800.00
26-Jun-17,Delhi,Mango,3244.00
26-Jun-17,Delhi,Mango,2533.00
26-Jun-17,Delhi,Mango,1900.00
24-Jun-17,Delhi,Mango,2366.00
24-Jun-17,Delhi,Mango,1744.00
24-Jun-17,Delhi,Mango,1511.00
24-Jun-17,Delhi,Mango,1720.00
23-Jun-17,Delhi,Mango,2341.00
23-Jun-17,Delhi,Mango,1744.00
23-Jun-17,Delhi,Mango,1511.00
23-Jun-17,Delhi,Mango,1780.00
22-Jun-17,Delhi,Mango,2341.00
22-Jun-17,Delhi,Mango,1744.00
22-Jun-17,Delhi,Mango,1511.00
22-Jun-17,Delhi,Mango,1780.00
21-Jun-17,Delhi,Mango,2370.00
21-Jun-17,Delhi,Mango,1744.00
21-Jun-17,Delhi,Mango,1511.00
21-Jun-17,Delhi,Mango,1700.00
20-Jun-17,Delhi,Mango,2370.00
20-Jun-17,Delhi,Mango,1744.00
20-Jun-17,Delhi,Mango,1511.00
20-Jun-17,Delhi,Mango,1700.00
19-Jun-17,Delhi,Mango,2370.00
19-Jun-17,Delhi,Mango,1744.00
19-Jun-17,Delhi,Mango,1511.00
19-Jun-17,Delhi,Mango,1700.00
17-Jun-17,Delhi,Mango,2406.00
17-Jun-17,Delhi,Mango,1744.00
17-Jun-17,Delhi,Mango,1511.00
16-Jun-17,Delhi,Mango,2359.00
16-Jun-17,Delhi,Mango,1744.00
16-Jun-17,Delhi,Mango,2467.00
15-Jun-17,Delhi,Mango,2359.00
15-Jun-17,Delhi,Mango,1744.00
15-Jun-17,Delhi,Mango,2721.00
14-Jun-17,Delhi,Mango,2384.00
14-Jun-17,Delhi,Mango,1744.00
14-Jun-17,Delhi,Mango,2704.00
13-Jun-17,Delhi,Mango,1744.00
13-Jun-17,Delhi,Mango,2704.00
12-Jun-17,Delhi,Mango,2256.00
12-Jun-17,Delhi,Mango,1744.00
12-Jun-17,Delhi,Mango,2704.00
10-Jun-17,Delhi,Mango,2256.00
10-Jun-17,Delhi,Mango,1744.00
10-Jun-17,Delhi,Mango,3128.00
09-Jun-17,Delhi,Mango,2256.00
09-Jun-17,Delhi,Mango,1744.00
09-Jun-17,Delhi,Mango,3128.00
08-Jun-17,Delhi,Mango,2256.00
08-Jun-17,Delhi,Mango,1744.00
08-Jun-17,Delhi,Mango,3128.00
07-Jun-17,Delhi,Mango,2191.00
07-Jun-17,Delhi,Mango,1744.00
07-Jun-17,Delhi,Mango,3356.00
06-Jun-17,Delhi,Mango,2191.00
06-Jun-17,Delhi,Mango,1744.00
06-Jun-17,Delhi,Mango,3356.00
05-Jun-17,Delhi,Mango,2191.00
05-Jun-17,Delhi,Mango,1744.00
05-Jun-17,Delhi,Mango,3356.00
03-Jun-17,Delhi,Mango,2097.00
03-Jun-17,Delhi,Mango,1744.00
03-Jun-17,Delhi,Mango,3200.00
02-Jun-17,Delhi,Mango,2115.00
02-Jun-17,Delhi,Mango,1744.00
02-Jun-17,Delhi,Mango,3111.00
01-Jun-17,Delhi,Mango,2121.00
01-Jun-17,Delhi,Mango,1744.00
01-Jun-17,Delhi,Mango,3111.00
31-May-17,Delhi,Mango,2121.00
31-May-17,Delhi,Mango,1744.00
31-May-17,Delhi,Mango,3111.00
30-May-17,Delhi,Mango,2122.00
30-May-17,Delhi,Mango,1744.00
30-May-17,Delhi,Mango,3111.00
29-May-17,Delhi,Mango,2097.00
29-May-17,Delhi,Mango,1744.00
29-May-17,Delhi,Mango,2822.00
27-May-17,Delhi,Mango,2009.00
27-May-17,Delhi,Mango,1744.00
27-May-17,Delhi,Mango,3329.00
26-May-17,Delhi,Mango,1980.00
26-May-17,Delhi,Mango,1744.00
26-May-17,Delhi,Mango,3667.00
25-May-17,Delhi,Mango,1974.00
25-May-17,Delhi,Mango,1744.00
25-May-17,Delhi,Mango,3667.00
24-May-17,Delhi,Mango,2229.00
24-May-17,Delhi,Mango,1644.00
24-May-17,Delhi,Mango,4500.00
23-May-17,Delhi,Mango,2257.00
23-May-17,Delhi,Mango,1711.00
23-May-17,Delhi,Mango,3000.00
22-May-17,Delhi,Mango,2257.00
22-May-17,Delhi,Mango,2850.00
20-May-17,Delhi,Mango,2417.00
20-May-17,Delhi,Mango,1911.00
20-May-17,Delhi,Mango,3000.00
19-May-17,Delhi,Mango,2338.00
19-May-17,Delhi,Mango,1956.00
19-May-17,Delhi,Mango,3000.00
18-May-17,Delhi,Mango,2372.00
18-May-17,Delhi,Mango,1956.00
18-May-17,Delhi,Mango,3000.00
17-May-17,Delhi,Mango,2605.00
17-May-17,Delhi,Mango,1956.00
17-May-17,Delhi,Mango,1544.00
17-May-17,Delhi,Mango,3000.00
16-May-17,Delhi,Mango,2458.00
16-May-17,Delhi,Mango,1833.00
16-May-17,Delhi,Mango,1489.00
16-May-17,Delhi,Mango,3467.00
15-May-17,Delhi,Mango,2486.00
15-May-17,Delhi,Mango,1833.00
15-May-17,Delhi,Mango,1489.00
15-May-17,Delhi,Mango,3433.00
13-May-17,Delhi,Mango,2703.00
13-May-17,Delhi,Mango,1833.00
13-May-17,Delhi,Mango,1489.00
13-May-17,Delhi,Mango,3433.00
12-May-17,Delhi,Mango,2786.00
12-May-17,Delhi,Mango,1844.00
12-May-17,Delhi,Mango,1489.00
12-May-17,Delhi,Mango,3542.00
11-May-17,Delhi,Mango,2786.00
11-May-17,Delhi,Mango,1844.00
11-May-17,Delhi,Mango,1489.00
11-May-17,Delhi,Mango,3542.00
10-May-17,Delhi,Mango,2786.00
10-May-17,Delhi,Mango,1844.00
10-May-17,Delhi,Mango,1489.00
10-May-17,Delhi,Mango,3542.00
09-May-17,Delhi,Mango,2786.00
09-May-17,Delhi,Mango,1844.00
09-May-17,Delhi,Mango,1489.00
09-May-17,Delhi,Mango,3542.00
08-May-17,Delhi,Mango,2786.00
08-May-17,Delhi,Mango,1844.00
08-May-17,Delhi,Mango,1489.00
08-May-17,Delhi,Mango,3542.00
06-May-17,Delhi,Mango,2786.00
06-May-17,Delhi,Mango,1789.00
06-May-17,Delhi,Mango,1489.00
06-May-17,Delhi,Mango,3108.00
05-May-17,Delhi,Mango,2773.00
05-May-17,Delhi,Mango,1767.00
05-May-17,Delhi,Mango,1444.00
05-May-17,Delhi,Mango,3108.00
04-May-17,Delhi,Mango,2773.00
04-May-17,Delhi,Mango,1767.00
04-May-17,Delhi,Mango,1444.00
04-May-17,Delhi,Mango,3108.00
03-May-17,Delhi,Mango,2855.00
03-May-17,Delhi,Mango,1767.00
03-May-17,Delhi,Mango,1444.00
03-May-17,Delhi,Mango,3108.00
02-May-17,Delhi,Mango,2900.00
02-May-17,Delhi,Mango,1789.00
02-May-17,Delhi,Mango,1444.00
02-May-17,Delhi,Mango,1467.00
01-May-17,Delhi,Mango,2915.00
01-May-17,Delhi,Mango,1789.00
01-May-17,Delhi,Mango,1444.00
01-May-17,Delhi,Mango,1467.00
29-Apr-17,Delhi,Mango,3056.00
29-Apr-17,Delhi,Mango,1833.00
29-Apr-17,Delhi,Mango,1444.00
29-Apr-17,Delhi,Mango,1467.00
28-Apr-17,Delhi,Mango,3056.00
28-Apr-17,Delhi,Mango,1833.00
28-Apr-17,Delhi,Mango,1444.00
28-Apr-17,Delhi,Mango,1467.00
27-Apr-17,Delhi,Mango,3056.00
27-Apr-17,Delhi,Mango,1833.00
27-Apr-17,Delhi,Mango,2083.00
27-Apr-17,Delhi,Mango,1467.00
26-Apr-17,Delhi,Mango,3056.00
26-Apr-17,Delhi,Mango,1833.00
26-Apr-17,Delhi,Mango,2083.00
26-Apr-17,Delhi,Mango,1467.00
25-Apr-17,Delhi,Mango,3056.00
25-Apr-17,Delhi,Mango,1833.00
25-Apr-17,Delhi,Mango,2083.00
25-Apr-17,Delhi,Mango,1467.00
24-Apr-17,Delhi,Mango,2982.00
24-Apr-17,Delhi,Mango,1867.00
24-Apr-17,Delhi,Mango,2175.00
24-Apr-17,Delhi,Mango,1467.00
22-Apr-17,Delhi,Mango,2990.00
22-Apr-17,Delhi,Mango,1822.00
22-Apr-17,Delhi,Mango,2117.00
22-Apr-17,Delhi,Mango,1467.00
21-Apr-17,Delhi,Mango,3083.00
21-Apr-17,Delhi,Mango,1622.00
21-Apr-17,Delhi,Mango,2117.00
21-Apr-17,Delhi,Mango,1467.00
20-Apr-17,Delhi,Mango,3083.00
20-Apr-17,Delhi,Mango,1656.00
20-Apr-17,Delhi,Mango,2117.00
20-Apr-17,Delhi,Mango,1467.00
19-Apr-17,Delhi,Mango,3029.00
19-Apr-17,Delhi,Mango,1656.00
19-Apr-17,Delhi,Mango,2117.00
19-Apr-17,Delhi,Mango,1467.00
18-Apr-17,Delhi,Mango,3360.00
18-Apr-17,Delhi,Mango,2400.00
18-Apr-17,Delhi,Mango,2383.00
18-Apr-17,Delhi,Mango,1467.00
17-Apr-17,Delhi,Mango,3524.00
17-Apr-17,Delhi,Mango,2422.00
17-Apr-17,Delhi,Mango,2442.00
17-Apr-17,Delhi,Mango,1467.00
15-Apr-17,Delhi,Mango,3575.00
15-Apr-17,Delhi,Mango,2422.00
15-Apr-17,Delhi,Mango,2442.00
15-Apr-17,Delhi,Mango,1467.00
14-Apr-17,Delhi,Mango,3575.00
14-Apr-17,Delhi,Mango,2442.00
14-Apr-17,Delhi,Mango,1467.00
13-Apr-17,Delhi,Mango,3603.00
13-Apr-17,Delhi,Mango,4000.00
13-Apr-17,Delhi,Mango,1467.00
12-Apr-17,Delhi,Mango,3603.00
12-Apr-17,Delhi,Mango,2489.00
12-Apr-17,Delhi,Mango,2442.00
12-Apr-17,Delhi,Mango,1467.00
11-Apr-17,Delhi,Mango,4886.00
11-Apr-17,Delhi,Mango,4000.00
10-Apr-17,Delhi,Mango,5237.00
10-Apr-17,Delhi,Mango,4000.00
08-Apr-17,Delhi,Mango,5237.00
08-Apr-17,Delhi,Mango,4000.00
07-Apr-17,Delhi,Mango,5257.00
07-Apr-17,Delhi,Mango,4000.00
06-Apr-17,Delhi,Mango,5043.00
06-Apr-17,Delhi,Mango,4500.00
05-Apr-17,Delhi,Mango,5268.00
05-Apr-17,Delhi,Mango,4500.00
04-Apr-17,Delhi,Mango,5418.00
04-Apr-17,Delhi,Mango,4500.00
03-Apr-17,Delhi,Mango,5418.00
03-Apr-17,Delhi,Mango,5000.00
01-Apr-17,Delhi,Mango,5893.00
01-Apr-17,Delhi,Mango,5600.00
31-Mar-17,Delhi,Mango,5893.00
31-Mar-17,Delhi,Mango,5600.00
30-Mar-17,Delhi,Mango,5893.00
30-Mar-17,Delhi,Mango,5600.00
29-Mar-17,Delhi,Mango,6452.00
29-Mar-17,Delhi,Mango,6500.00
28-Mar-17,Delhi,Mango,6046.00
28-Mar-17,Delhi,Mango,6500.00
27-Mar-17,Delhi,Mango,6519.00
27-Mar-17,Delhi,Mango,6400.00
25-Mar-17,Delhi,Mango,6002.00
25-Mar-17,Delhi,Mango,6800.00
24-Mar-17,Delhi,Mango,6002.00
24-Mar-17,Delhi,Mango,6800.00
23-Mar-17,Delhi,Mango,6002.00
23-Mar-17,Delhi,Mango,6800.00
22-Mar-17,Delhi,Mango,6002.00
22-Mar-17,Delhi,Mango,6800.00
21-Mar-17,Delhi,Mango,6002.00
21-Mar-17,Delhi,Mango,6800.00
20-Mar-17,Delhi,Mango,6800.00
18-Mar-17,Delhi,Mango,6227.00
18-Mar-17,Delhi,Mango,6000.00
17-Mar-17,Delhi,Mango,6182.00
17-Mar-17,Delhi,Mango,6000.00
16-Mar-17,Delhi,Mango,6182.00
16-Mar-17,Delhi,Mango,6000.00
15-Mar-17,Delhi,Mango,6182.00
15-Mar-17,Delhi,Mango,6000.00
14-Mar-17,Delhi,Mango,6500.00
14-Mar-17,Delhi,Mango,6000.00
11-Mar-17,Delhi,Mango,6000.00
11-Mar-17,Delhi,Mango,6000.00
10-Mar-17,Delhi,Mango,6000.00
10-Mar-17,Delhi,Mango,6000.00
09-Mar-17,Delhi,Mango,5429.00
09-Mar-17,Delhi,Mango,6000.00
08-Mar-17,Delhi,Mango,6800.00
07-Mar-17,Delhi,Mango,6229.00
07-Mar-17,Delhi,Mango,6100.00
06-Mar-17,Delhi,Mango,7250.00
06-Mar-17,Delhi,Mango,5850.00
06-Mar-17,Delhi,Mango,9000.00
04-Mar-17,Delhi,Mango,5600.00
04-Mar-17,Delhi,Mango,9000.00
03-Mar-17,Delhi,Mango,5600.00
03-Mar-17,Delhi,Mango,9000.00
02-Mar-17,Delhi,Mango,5600.00
02-Mar-17,Delhi,Mango,9600.00
01-Mar-17,Delhi,Mango,5100.00
01-Mar-17,Delhi,Mango,9600.00
28-Feb-17,Delhi,Mango,5600.00
28-Feb-17,Delhi,Mango,9600.00
27-Feb-17,Delhi,Mango,5600.00
27-Feb-17,Delhi,Mango,9600.00
25-Feb-17,Delhi,Mango,5600.00
25-Feb-17,Delhi,Mango,9600.00
24-Feb-17,Delhi,Mango,5600.00
23-Feb-17,Delhi,Mango,6600.00
23-Feb-17,Delhi,Mango,9600.00
22-Feb-17,Delhi,Mango,5600.00
22-Feb-17,Delhi,Mango,9600.00
21-Feb-17,Delhi,Mango,5600.00
21-Feb-17,Delhi,Mango,9600.00
20-Feb-17,Delhi,Mango,5600.00
20-Feb-17,Delhi,Mango,9600.00
18-Feb-17,Delhi,Mango,5600.00
18-Feb-17,Delhi,Mango,9600.00
17-Feb-17,Delhi,Mango,5600.00
17-Feb-17,Delhi,Mango,9600.00
16-Feb-17,Delhi,Mango,5600.00
16-Feb-17,Delhi,Mango,9600.00
15-Feb-17,Delhi,Mango,5600.00
15-Feb-17,Delhi,Mango,9600.00
14-Feb-17,Delhi,Mango,5600.00
14-Feb-17,Delhi,Mango,9600.00
13-Feb-17,Delhi,Mango,5600.00
13-Feb-17,Delhi,Mango,9600.00
11-Feb-17,Delhi,Mango,7800.00
11-Feb-17,Delhi,Mango,5600.00
11-Feb-17,Delhi,Mango,9600.00
10-Feb-17,Delhi,Mango,7800.00
10-Feb-17,Delhi,Mango,5600.00
10-Feb-17,Delhi,Mango,9600.00
09-Feb-17,Delhi,Mango,7800.00
09-Feb-17,Delhi,Mango,5600.00
09-Feb-17,Delhi,Mango,9600.00
08-Feb-17,Delhi,Mango,5600.00
07-Feb-17,Delhi,Mango,5600.00
06-Feb-17,Delhi,Mango,5600.00
04-Feb-17,Delhi,Mango,5600.00
03-Feb-17,Delhi,Mango,5600.00
01-Feb-17,Delhi,Mango,5600.00
31-Jan-17,Delhi,Mango,6800.00
30-Jan-17,Delhi,Mango,6800.00
28-Jan-17,Delhi,Mango,6000.00
27-Jan-17,Delhi,Mango,6000.00
25-Jan-17,Delhi,Mango,5500.00
24-Jan-17,Delhi,Mango,8000.00
11-Jan-17,Delhi,Mango,7600.00
10-Jan-17,Delhi,Mango,7600.00
09-Jan-17,Delhi,Mango,7600.00
07-Jan-17,Delhi,Mango,7600.00
06-Jan-17,Delhi,Mango,7600.00
05-Jan-17,Delhi,Mango,7600.00
04-Jan-17,Delhi,Mango,9000.00
04-Jan-17,Delhi,Mango,9600.00
03-Jan-17,Delhi,Mango,9000.00
03-Jan-17,Delhi,Mango,9600.00
02-Jan-17,Delhi,Mango,9000.00
02-Jan-17,Delhi,Mango,9600.00
31-Dec-16,Delhi,Mango,9000.00
30-Dec-16,Delhi,Mango,9000.00
29-Dec-16,Delhi,Mango,9000.00
28-Dec-16,Delhi,Mango,9000.00
26-Dec-16,Delhi,Mango,8600.00
24-Dec-16,Delhi,Mango,8600.00
23-Dec-16,Delhi,Mango,8600.00
22-Dec-16,Delhi,Mango,8000.00
21-Dec-16,Delhi,Mango,7600.00
20-Dec-16,Delhi,Mango,7600.00
20-Dec-16,Delhi,Mango,8600.00
19-Dec-16,Delhi,Mango,7600.00
19-Dec-16,Delhi,Mango,8600.00
17-Dec-16,Delhi,Mango,8400.00
17-Dec-16,Delhi,Mango,8600.00
16-Dec-16,Delhi,Mango,8400.00
16-Dec-16,Delhi,Mango,8600.00
15-Dec-16,Delhi,Mango,8400.00
15-Dec-16,Delhi,Mango,8600.00
14-Dec-16,Delhi,Mango,8400.00
13-Dec-16,Delhi,Mango,8400.00
11-Dec-16,Delhi,Mango,8400.00
10-Dec-16,Delhi,Mango,8400.00
09-Dec-16,Delhi,Mango,8400.00
08-Dec-16,Delhi,Mango,8400.00
08-Dec-16,Delhi,Mango,9000.00
07-Dec-16,Delhi,Mango,8400.00
06-Dec-16,Delhi,Mango,8400.00
05-Dec-16,Delhi,Mango,8400.00
03-Dec-16,Delhi,Mango,8400.00
02-Dec-16,Delhi,Mango,8400.00
